"","targets","cues"
"8675","SNEAKER","shoe"
"8676","CERTAIN","specific"
"8677","CERTAIN","doubt"
"8678","SNEAKER","shoelace"
"8679","PSYCHOTIC","insane"
"8680","SUDDEN","impulse"
"8681","SUDDEN","spontaneous"
"8682","LINCOLN","monument"
"8683","LINCOLN","booth"
"8684","CONVERSE","talk"
"8685","CONVERSE","discuss"
"8686","WASTED","drunk"
"8687","STRICKEN","grief"
"8688","MAGNET","attract"
"8689","COLUMBUS","explorer"
"8690","EXHAUST","intake"
"8691","COLUMBUS","discovery"
"8692","EXHAUST","exhale"
"8693","MAGNET","magnitude"
"8694","STRICKEN","poverty"
"8695","WASTED","unused"
"8696","ADVANTAGE","opportunity"
"8697","ADVANTAGE","benefit"
"8698","SEASON","spring"
"8699","COMPOUND","chemical"
"8700","PASSION","obsession"
"8701","ASTRONOMY","telescope"
"8702","POVERTY","ghetto"
"8703","DISABILITY","impediment"
"8704","BLACKS","riot"
"8705","APATHY","empathy"
"8706","RADICAL","extreme"
"8707","MEMORIES","past"
"8708","MEMORIES","times"
"8709","RADICAL","liberal"
"8710","APATHY","sympathy"
"8711","DISABILITY","ability"
"8712","BLACKS","freedom"
"8713","POVERTY","slum"
"8714","PASSION","compassion"
"8715","COMPOUND","element"
"8716","ASTRONOMY","meteorite"
"8717","SEASON","autumn"
"8718","OBLIGATION","duty"
"8719","AMBITION","eager"
"8720","CUSTOM","tradition"
"8721","FORCEFUL","aggressive"
"8722","DISTRUST","betray"
"8723","BREAKDOWN","deteriorate"
"8724","COMEDIAN","funny"
"8725","SINCERE","genuine"
"8726","CHEETAH","leopard"
"8727","INFLUENCE","persuade"
"8728","MUSCLES","popeye"
"8729","INFLUENCE","affect"
"8730","BREAKDOWN","decompose"
"8731","COMEDIAN","imitate"
"8732","MUSCLES","massage"
"8733","SINCERE","meaningful"
"8734","CHEETAH","tarzan"
"8735","DISTRUST","trust"
"8736","FORCEFUL","dominant"
"8737","OBLIGATION","commitment"
"8738","CUSTOM","culture"
"8739","AMBITION","strive"
"8740","METHODIST","baptist"
"8741","CONSENT","willing"
"8742","EIGHTEEN","adult"
"8743","COMMUNITY","neighborhood"
"8744","GENETICS","chromosomes"
"8745","GENETICS","gene"
"8746","COMMUNITY","society"
"8747","EIGHTEEN","vote"
"8748","CONSENT","agree"
"8749","METHODIST","protestant"
"8750","CHILDHOOD","background"
"8751","EXPRESSION","face"
"8752","ACQUIRE","get"
"8753","LIMBER","gymnast"
"8754","MATTRESS","foam"
"8755","CONCEPT","method"
"8756","GEORGIA","southern"
"8757","EXAMINE","evaluate"
"8758","LUXURIOUS","plush"
"8759","LUXURIOUS","extravagant"
"8760","EXAMINE","inspect"
"8761","MATTRESS","bed"
"8762","CONCEPT","idea"
"8763","GEORGIA","peach"
"8764","ACQUIRE","accumulate"
"8765","LIMBER","acrobat"
"8766","EXPRESSION","feeling"
"8767","CHILDHOOD","memories"
"8768","LOOSEN","fasten"
"8769","MEMORIAL","monument"
"8770","STRIVE","ambition"
"8771","REVERSE","backward"
"8772","BACHELOR","degree"
"8773","COLORS","stripes"
"8774","THERMOMETER","celsius"
"8775","THERMOMETER","temperature"
"8776","STRIVE","achieve"
"8777","COLORS","flowers"
"8778","REVERSE","forward"
"8779","BACHELOR","single"
"8780","MEMORIAL","tribute"
"8781","LOOSEN","lubricate"
"8782","PROTECTOR","fireman"
"8783","CLIPPERS","fingernail"
"8784","IMPATIENCE","patience"
"8785","GOLDEN","rule"
"8786","ATTENTIVE","alert"
"8787","ASSIST","helper"
"8788","ELABORATE","fancy"
"8789","CHAMPION","victory"
"8790","APPLIANCE","dishwasher"
"8791","SLACKS","trousers"
"8792","SLACKS","dress"
"8793","APPLIANCE","kitchen"
"8794","ELABORATE","describe"
"8795","CHAMPION","winner"
"8796","ATTENTIVE","listen"
"8797","ASSIST","recommend"
"8798","GOLDEN","pond"
"8799","CLIPPERS","shears"
"8800","IMPATIENCE","wait"
"8801","PROTECTOR","policeman"
"8802","ORNAMENT","decoration"
"8803","ADDICT","heroine"
"8804","MARTINI","olive"
"8805","COMPARE","than"
"8806","ORNAMENT","adorn"
"8807","COMPARE","analyze"
"8808","ADDICT","drugs"
"8809","MARTINI","vodka"
"8810","HEADING","caption"
"8811","CAPRICORN","horoscope"
"8812","CHIMPANZEE","monkey"
"8813","ACADEMY","award"
"8814","ELEMENTS","components"
"8815","BAHAMAS","cruise"
"8816","DISCUSS","debate"
"8817","ETERNAL","forever"
"8818","UNUSED","new"
"8819","LUBRICATE","oil"
"8820","BURGLARY","robbery"
"8821","ETHIOPIA","starve"
"8822","DISCUSSION","topic"
"8823","INQUISITIVE","curious"
"8824","MEDIEVAL","knight"
"8825","SCORPIO","leo"
"8826","OVERTHROW","usurp"
"8827","SANDALS","shoe"
"8828","SANDALS","shoes"
"8829","OVERTHROW","conquer"
"8830","INQUISITIVE","curiosity"
"8831","MEDIEVAL","dragon"
"8832","SCORPIO","horoscope"
"8833","ACADEMY","air force"
"8834","ELEMENTS","compound"
"8835","ETERNAL","ever"
"8836","LUBRICATE","grease"
"8837","DISCUSSION","group"
"8838","ETHIOPIA","hunger"
"8839","DISCUSS","negotiation"
"8840","BAHAMAS","snorkel"
"8841","BURGLARY","theft"
"8842","UNUSED","wasted"
"8843","CHIMPANZEE","gorilla"
"8844","CAPRICORN","leo"
"8845","HEADING","title"
"8846","LOUNGE","lobby"
"8847","NATIONAL","local"
"8848","FRENZY","panic"
"8849","SCRAPE","scratch"
"8850","SUICIDE","tendency"
"8851","NEPTUNE","uranus"
"8852","AMPLIFY","amp"
"8853","CLOTHING","buyer"
"8854","DEVELOPMENT","growth"
"8855","DISABLED","inability"
"8856","ANGUISH","mental"
"8857","CLEVER","out fox"
"8858","BAKERY","pastry"
"8859","WALKER","runner"
"8860","JINGLE","slogan"
"8861","HYGIENE","personal"
"8862","UNHEALTHY","sickness"
"8863","UNHEALTHY","vegetable"
"8864","HYGIENE","toothbrush"
"8865","DISABLED","able"
"8866","BAKERY","baker"
"8867","ANGUISH","despair"
"8868","WALKER","hiker"
"8869","JINGLE","keys"
"8870","AMPLIFY","microphone"
"8871","DEVELOPMENT","phase"
"8872","CLOTHING","strip"
"8873","CLEVER","wit"
"8874","SUICIDE","attempt"
"8875","SCRAPE","bandage"
"8876","NATIONAL","federal"
"8877","FRENZY","frantic"
"8878","LOUNGE","loaf"
"8879","NEPTUNE","pluto"
"8880","CAMPAIGN","slogan"
"8881","WARRIOR","soldier"
"8882","HALLUCINATION","mirage"
"8883","FRINGE","benefit"
"8884","FRINGE","frill"
"8885","HALLUCINATION","illusion"
"8886","CAMPAIGN","ad"
"8887","WARRIOR","viking"
"8888","MONOTONOUS","everyday"
"8889","MONOTONOUS","routine"
"8890","CRUISE","voyage"
"8891","MISSISSIPPI","river"
"8892","INSTANT","moment"
"8893","BENEFIT","welfare"
"8894","INSTANT","now"
"8895","BENEFIT","reap"
"8896","MISSISSIPPI","southern"
"8897","CRUISE","carnival"
"8898","ENFORCEMENT","law"
"8899","OMELET","egg"
"8900","MELLOW","marsh"
"8901","OMELET","eggs"
"8902","MELLOW","yellow"
"8903","ENFORCEMENT","policeman"
"8904","DETERMINE","calculate"
"8905","PORCELAIN","ceramic"
"8906","CONFLICT","personality"
"8907","RACQUETBALL","tennis"
"8908","TOMBSTONE","cemetery"
"8909","TOMBSTONE","grave"
"8910","PORCELAIN","china"
"8911","DETERMINE","decide"
"8912","CONFLICT","disagree"
"8913","RACQUETBALL","game"
"8914","PEBBLE","stone"
"8915","PEBBLE","boulder"
"8916","RADIATION","glow"
"8917","INTERIOR","decorate"
"8918","BEANSTALK","giant"
"8919","UNLOCK","lock"
"8920","MANUFACTURE","product"
"8921","CHAINS","slave"
"8922","INTERIOR","design"
"8923","CHAINS","handcuffs"
"8924","BEANSTALK","jack"
"8925","UNLOCK","keys"
"8926","MANUFACTURE","production"
"8927","RADIATION","microwave"
"8928","YOURSELF","express"
"8929","PERFECTION","mastery"
"8930","NONSENSE","sense"
"8931","VEHICLE","caravan"
"8932","DRESSY","casual"
"8933","FOOLISH","childish"
"8934","GRANDPARENTS","elderly"
"8935","DRESSY","fancy"
"8936","SNORKEL","fin"
"8937","CASUAL","formal"
"8938","CASUAL","jeans"
"8939","PERMANENT","marker"
"8940","BELONGING","member"
"8941","VEHICLE","motor"
"8942","FOOLISH","nonsense"
"8943","GRANDPARENTS","parents"
"8944","BELONGING","possession"
"8945","PERMANENT","scar"
"8946","SNORKEL","scuba"
"8947","NONSENSE","absurd"
"8948","YOURSELF","be"
"8949","PERFECTION","godliness"
"8950","REPETITIVE","constant"
"8951","INGREDIENT","content"
"8952","SKEPTIC","critic"
"8953","TAKEOVER","dominate"
"8954","DESPAIR","hope"
"8955","PHILOSOPHY","logic"
"8956","OVERLOAD","population"
"8957","CRICKET","thicket"
"8958","WELFARE","unemployment"
"8959","UNWANTED","unused"
"8960","BEATLES","yesterday"
"8961","SKEPTIC","disbelieve"
"8962","UNWANTED","disown"
"8963","CRICKET","grasshopper"
"8964","DESPAIR","hopeless"
"8965","WELFARE","jobless"
"8966","REPETITIVE","monotonous"
"8967","TAKEOVER","overpower"
"8968","OVERLOAD","overwhelm"
"8969","PHILOSOPHY","philosopher"
"8970","INGREDIENT","recipe"
"8971","BEATLES","walrus"
"8972","IMPRESSED","amaze"
"8973","IMPRESSED","awe"
"8974","RANSOM","hostage"
"8975","RANSOM","kidnap"
"8976","THOUGHTFUL","meaningful"
"8977","STRUGGLE","overpower"
"8978","GALAXY","planets"
"8979","GALAXY","star"
"8980","STRUGGLE","strain"
"8981","THOUGHTFUL","tactful"
"8982","PICKLE","dill"
"8983","DEFENSE","offense"
"8984","SUBTRACTION","addition"
"8985","DEPEND","rely"
"8986","GRANDPA","grandma"
"8987","SITTING","standing"
"8988","JEALOUSY","envy"
"8989","CLOSING","opening"
"8990","CROCODILE","alligator"
"8991","STANDING","sitting"
"8992","PAINTER","artist"
"8993","CONDITIONER","shampoo"
"8994","EXTERIOR","interior"
"8995","REFLECTION","mirror"
"8996","MINORITY","majority"
"8997","NIGHTS","days"
"8998","EMOTIONS","feelings"
"8999","WIPERS","windshield"
"9000","DELINQUENT","juvenile"
"9001","THOUSAND","hundred"
"9002","STOPLIGHT","signal"
"9003","MINUTES","hours"
"9004","WEAKNESS","strength"
"9005","ARTERY","vein"
"9006","CREATIVITY","imagination"
"9007","FAHRENHEIT","celsius"
"9008","ALLEGIANCE","pledge"
"9009","RECIPE","cookbook"
"9010","KANGAROO","pouch"
"9011","TOOTHBRUSH","toothpaste"
"9012","CHARACTERISTIC","trait"
"9013","GREEKS","mythology"
"9014","SECONDS","minutes"
"9015","OCTOPUS","squid"
"9016","HOSTESS","host"
"9017","MARGARINE","butter"
"9018","PANTIES","bra"
"9019","STOCKINGS","nylons"
"9020","SALIVA","spit"
"9021","DESCEND","ascend"
"9022","ALRIGHT","okay"
"9023","DESTINY","fate"
"9024","NEEDED","wanted"
"9025","ASHTRAY","ash"
"9026","PESSIMISTIC","optimistic"
"9027","POPEYE","spinach"
"9028","QUESTIONS","survey"
"9029","SOPRANO","alto"
"9030","DOWNSTREAM","upstream"
"9031","MEATBALLS","spaghetti"
"9032","SUFFOCATE","smother"
"9033","BRUNETTE","blonde"
"9034","SECRETS","diary"
"9035","LEAGUE","ivy"
"9036","COMPACT","disc"
"9037","ELBOWS","knees"
"9038","SPINACH","popeye"
"9039","INDOORS","outdoors"
"9040","BUSTLE","hustle"
"9041","WALKING","running"
"9042","UPSTREAM","downstream"
"9043","APOLOGY","sorry"
"9044","TAKING","giving"
"9045","INSANE","crazy"
"9046","TEACHERS","staff"
"9047","OBSESSION","compulsion"
"9048","SEMESTER","term"
"9049","FOURTH","third"
"9050","DISAPPROVAL","approval"
"9051","JUVENILE","delinquent"
"9052","FORGOT","disregard"
"9053","PERSPIRE","sweat"
"9054","GYMNAST","acrobat"
"9055","IRREGULAR","regular"
"9056","SAUCERS","cups"
"9057","SMUDGE","smear"
"9058","DUCKLING","ugly"
"9059","CRITICISM","constructive"
"9060","READERS","digest"
"9061","SEWING","knitting"
"9062","HANDBAG","purse"
"9063","DEPART","arrive"
"9064","TALKING","saying"
"9065","LESSON","diminish"
"9066","STARVING","famished"
"9067","STATISTICS","probability"
"9068","PARTNER","associate"
"9069","SWOLLEN","glands"
"9070","RACKET","tennis"
"9071","ACCUSE","blame"
"9072","RECKLESS","careless"
"9073","MULTIPLICATION","division"
"9074","OBJECTS","things"
"9075","CRAFTS","arts"
"9076","PRESENTATION","feature"
"9077","WANDERER","nomad"
"9078","ESKIMO","igloo"
"9079","SUCKER","lollipop"
"9080","AUSTRALIA","kangaroo"
"9081","DRIVERS","license"
"9082","LENSES","contacts"
"9083","GHETTO","slum"
"9084","PEANUTS","boiled"
"9085","JIGSAW","puzzle"
"9086","THRILLER","suspense"
"9087","APPROVE","disprove"
"9088","SWIMMING","diving"
"9089","MASCARA","eyelash"
"9090","ACCURATE","precise"
"9091","DEPUTY","sheriff"
"9092","ETIQUETTE","manners"
"9093","SMOTHER","suffocate"
"9094","BRITAIN","england"
"9095","SENTENCES","words"
"9096","NORTHERN","southern"
"9097","SANDRA","bullock"
"9098","JOGGING","running"
"9099","HEARTS","spades"
"9100","STONES","rocks"
"9101","EXPENSE","cost"
"9102","CONVINCE","persuade"
"9103","GAGGED","bound"
"9104","ADDICTED","hooked"
"9105","FREQUENT","often"
"9106","BLOSSOM","bloom"
"9107","NONFICTION","fiction"
"9108","KILOMETER","mile"
"9109","BLOCKADE","barrier"
"9110","INSTRUCTIONS","directions"
"9111","PARMESAN","veal"
"9112","PICKET","fence"
"9113","DECIDED","undecided"
"9114","CLIENT","customer"
"9115","TALENTED","gifted"
"9116","COMBINATION","mixture"
"9117","INCAPABLE","inability"
"9118","NIGHTMARE","dream"
"9119","PROTEST","picket"
"9120","PUBLIC","private"
"9121","DIFFER","vary"
"9122","TWENTY","ten"
"9123","TWILIGHT","zone"
"9124","HYPERACTIVE","energetic"
"9125","THINKER","philosopher"
"9126","INVISIBLE","unseen"
"9127","TESTAMENT","will"
"9128","MISTER","miss"
"9129","CACTUS","prickly"
"9130","GREEDY","stingy"
"9131","INFERIOR","superior"
"9132","FADDLE","fiddle"
"9133","TRIPLE","double"
"9134","DALMATIAN","spots"
"9135","INVESTIGATION","bureau"
"9136","INCOMPLETE","complete"
"9137","GINGER","ale"
"9138","MITTEN","glove"
"9139","UNDERGARMENT","depend"
"9140","CONFESS","admit"
"9141","DESCENT","ascent"
"9142","GALLOP","trot"
"9143","ATTEMPT","try"
"9144","PRESCRIPTION","medication"
"9145","CONSTRUCT","build"
"9146","STRANGLE","choke"
"9147","TONIGHT","entertainment"
"9148","FIGURES","facts"
"9149","TRANCE","hypnotize"
"9150","SWERVE","veer"
"9151","TEEPEE","wigwam"
"9152","WAFFLES","pancakes"
"9153","PROTEIN","neuron"
"9154","HINDSIGHT","foresight"
"9155","BROUGHT","bring"
"9156","OPERATE","surgery"
"9157","GREENS","turnip"
"9158","EVERYONE","all"
"9159","TOASTER","appliance"
"9160","PROGRAM","computer"
"9161","DESTRUCTIVE","constructive"
"9162","ROADRUNNER","coyote"
"9163","FARTHER","further"
"9164","LAWSUIT","libel"
"9165","SLANDER","libel"
"9166","MARROW","bone"
"9167","FREEZER","refrigerator"
"9168","SHRINE","temple"
"9169","PANAMA","canal"
"9170","CHORUS","choir"
"9171","INDIRECT","direct"
"9172","SHADES","blinds"
"9173","CHANNEL","discovery"
"9174","SOCRATES","philosopher"
"9175","SHINGLE","roof"
"9176","RIVALRY","sibling"
"9177","STUFFER","stocking"
"9178","AARDVARK","anteater"
"9179","IMAGINATIVE","creative"
"9180","MODEST","humble"
"9181","MONTHS","years"
"9182","MISSES","miss"
"9183","FLYING","saucer"
"9184","BOOGER","snot"
"9185","BACKBONE","spine"
"9186","DEFROST","thaw"
"9187","WITCHCRAFT","voodoo"
"9188","TERRORIST","hostage"
"9189","DISOBEY","obey"
"9190","GRIZZLY","bear"
"9191","FEELINGS","emotional"
"9192","TRILLION","million"
"9193","FORESEE","predict"
"9194","WORTHLESS","useless"
"9195","SPADES","ace"
"9196","ZIPPER","button"
"9197","JAPANESE","chinese"
"9198","FILTHY","dirty"
"9199","ENEMIES","friends"
"9200","BETWEEN","middle"
"9201","CARRIER","aircraft"
"9202","PRONOUN","noun"
"9203","FRACTURE","compound"
"9204","UPTOWN","downtown"
"9205","SAVINGS","checking"
"9206","MIDNIGHT","noon"
"9207","STARTER","beginner"
"9208","REMAIN","stay"
"9209","SHORTCAKE","strawberry"
"9210","FOREGROUND","background"
"9211","RECEIVING","giving"
"9212","CHILDISH","immature"
"9213","MASHED","potatoes"
"9214","SCRABBLE","scribble"
"9215","IMPEDIMENT","speech"
"9216","PHYSIOLOGY","anatomy"
"9217","MELODY","harmony"
"9218","SADDLE","horse"
"9219","POSTURE","poise"
"9220","PROCEDURE","process"
"9221","SCROLL","quill"
"9222","ENLIST","recruit"
"9223","SADNESS","depression"
"9224","FEATHERS","pluck"
"9225","RECESSIVE","dominant"
"9226","BADNESS","goodness"
"9227","DENTAL","hygiene"
"9228","OUTTAKE","intake"
"9229","CREATED","made"
"9230","HELMET","motorcycle"
"9231","TOUCHY","sensitive"
"9232","COFFIN","casket"
"9233","GODMOTHER","fairy"
"9234","DARKER","lighter"
"9235","DRENCH","soak"
"9236","JOBLESS","unemployment"
"9237","DETACH","attach"
"9238","JURASSIC","dinosaur"
"9239","CHROMOSOMES","gene"
"9240","DISABLE","handicap"
"9241","TOMATOES","potatoes"
"9242","ATOMIC","bomb"
"9243","INCOMPETENT","competence"
"9244","ADVENTUROUS","daring"
"9245","OPTICS","fiber"
"9246","AGGRAVATED","frustration"
"9247","ANTHEM","national"
"9248","DETROIT","piston"
"9249","SQUEAL","squeak"
"9250","LUMBER","timber"
"9251","CAPABLE","able"
"9252","MANDATORY","attendance"
"9253","TREBLE","bass"
"9254","CATASTROPHE","disaster"
"9255","BUILDINGS","downtown"
"9256","FRIENDLINESS","kindness"
"9257","MONASTERY","monk"
"9258","PEPPERONI","pizza"
"9259","FACULTY","staff"
"9260","EYEBALL","eye"
"9261","SUSPENSE","mystery"
"9262","RECALL","remember"
"9263","CASSETTE","tape"
"9264","DISCONNECT","connect"
"9265","SURROUNDINGS","environment"
"9266","SYMPHONY","orchestra"
"9267","BORDER","boundary"
"9268","CARDBOARD","box"
"9269","BRUISES","bumps"
"9270","ACROBATS","gymnast"
"9271","UNDERWATER","submarine"
"9272","DISCREET","subtle"
"9273","OVERVIEW","synopsis"
"9274","ELECTRICIAN","technician"
"9275","USEFUL","useless"
"9276","GROUNDED","restriction"
"9277","HANDKERCHIEF","scarf"
"9278","DISGRACE","shame"
"9279","SMOKEY","bandit"
"9280","APPROXIMATE","estimate"
"9281","BRUISE","bump"
"9282","THESAURUS","dictionary"
"9283","ACCOMPLISHED","mission"
"9284","IMMORAL","moral"
"9285","APPARENT","obvious"
"9286","CAULIFLOWER","broccoli"
"9287","LIMOUSINE","chauffeur"
"9288","SCRIPT","cursive"
"9289","REPUBLIC","democracy"
"9290","PARDON","excuse"
"9291","UNLOAD","load"
"9292","JANUARY","new year"
"9293","CATCHER","pitcher"
"9294","WASHCLOTH","towel"
"9295","TRAITOR","treason"
"9296","COMMERCE","chamber"
"9297","EARRINGS","ears"
"9298","CANCEL","void"
"9299","ANYONE","anything"
"9300","INFAMOUS","famous"
"9301","SOARING","flying"
"9302","DOODLE","scribble"
"9303","TYPICAL","stereotype"
"9304","MOTIONLESS","still"
"9305","VALENTINE","sweetheart"
"9306","NATIONS","united"
"9307","MINNESOTA","viking"
"9308","SUBJECTIVE","objective"
"9309","COCKTAIL","shrimp"
"9310","CINNAMON","spice"
"9311","OUTWIT","out fox"
"9312","UNAWARE","aware"
"9313","REAPPEAR","disappear"
"9314","SNATCH","grab"
"9315","UNCOOKED","raw"
"9316","CUNNING","sly"
"9317","ACCENT","southern"
"9318","PIGEON","stool"
"9319","BUTTONS","controls"
"9320","SNOOZE","doze"
"9321","STAINS","spots"
"9322","APPRECIATION","thanks"
"9323","CHAMBER","torture"
"9324","BETRAYAL","treason"
"9325","OPINIONS","facts"
"9326","OBLIVIOUS","unaware"
"9327","HEADBAND","bandanna"
"9328","SLOGAN","campaign"
"9329","PENNIES","cents"
"9330","INEXPENSIVE","cheap"
"9331","ASCENT","descent"
"9332","DISSOLVE","disintegrate"
"9333","EXPLOSIVE","dynamite"
"9334","CANDIDATE","election"
"9335","CORRODE","erode"
"9336","FOUNTAIN","geyser"
"9337","CAPTURED","hostage"
"9338","ABDUCT","kidnap"
"9339","ARACHNID","spider"
"9340","EIFFEL","tower"
"9341","FORETELL","predict"
"9342","PORCUPINE","prickly"
"9343","RACQUET","racquetball"
"9344","STEWART","rod"
"9345","CONSTRUCTIVE","criticism"
"9346","WEAPONS","arms"
"9347","CAFFEINE","coffee"
"9348","SERVICES","goods"
"9349","COSMETICS","make up"
"9350","INTRODUCE","meet"
"9351","BLENDER","appliance"
"9352","PLAYING","cards"
"9353","PIECES","components"
"9354","MISTERS","misses"
"9355","DEPLETION","ozone"
"9356","RESTROOM","public"
"9357","SUCCESSFUL","accomplished"
"9358","RECEPTION","antenna"
"9359","STRINGS","apron"
"9360","BLANKETS","covered"
"9361","GRASSHOPPER","cricket"
"9362","DISAPPOINTED","dismay"
"9363","SUBMISSIVE","dominant"
"9364","OUTSTANDING","exceptional"
"9365","GIFTED","exceptional"
"9366","HELPLESS","needy"
"9367","ORGANIZED","orderly"
"9368","JUDGES","panel"
"9369","PREDATOR","prey"
"9370","OCCASIONAL","sometimes"
"9371","NIAGARA","waterfall"
"9372","TURNING","winding"
"9373","CHEMIST","biologist"
"9374","TILING","ceramics"
"9375","BUSTER","fuzz"
"9376","CERAMICS","pottery"
"9377","RELIEVE","soothe"
"9378","ASTOUND","amaze"
"9379","FURTHER","beyond"
"9380","DAIQUIRI","blender"
"9381","MORALITY","decency"
"9382","EXPAND","elaborate"
"9383","RACCOON","possum"
"9384","SALESMAN","seller"
"9385","STRIPES","stars"
"9386","BITCHES","stuck up"
"9387","IDENTICAL","twin"
"9388","SOLVED","unsolved"
"9389","INTENSIVE","vaseline"
"9390","LUBRICANT","vaseline"
"9391","CUTLET","veal"
"9392","BLUBBER","whale"
"9393","HANDCUFFS","arrest"
"9394","COLORADO","boulder"
"9395","INTERRUPT","disturb"
"9396","TRUTHFULNESS","earnestness"
"9397","YELLOWSTONE","geyser"
"9398","HALLELUJAH","glory"
"9399","PLANTERS","nuts"
"9400","SEAGULL","pelican"
"9401","FRAGRANCE","perfume"
"9402","STRATEGY","plan"
"9403","NICOTINE","tar"
"9404","TOWERING","inferno"
"9405","FINITE","infinite"
"9406","ROLLER","skate"
"9407","AWKWARD","clumsy"
"9408","TREMOR","earthquake"
"9409","BROTHERHOOD","fraternity"
"9410","SCIENTIFIC","method"
"9411","FLORIDIAN","native"
"9412","INVOLVE","participate"
"9413","UNHEARD","unseen"
"9414","ADULTERY","affair"
"9415","AUTOMOBILE","auto"
"9416","VERTEBRA","backbone"
"9417","JOYOUS","cheerful"
"9418","SATISFIED","content"
"9419","RADIUS","diameter"
"9420","PHARAOH","egypt"
"9421","EYELID","eyeball"
"9422","CLOSER","further"
"9423","ARREST","handcuffs"
"9424","LIKELY","likelihood"
"9425","CLOVER","luck"
"9426","SCHOLAR","merit"
"9427","STIRRED","mixed"
"9428","PREPARE","planning"
"9429","DISPROVE","prove"
"9430","DISPLAY","show"
"9431","ANTISOCIAL","social"
"9432","HEDGEHOG","sonic"
"9433","COMBUSTION","spontaneous"
"9434","AEROSOL","spray"
"9435","QUOTIENT","status"
"9436","CONFIDENT","sure"
"9437","ENDEARMENT","terms"
"9438","DISCIPLES","twelve"
"9439","ABUSED","used"
"9440","WARLOCK","witch"
"9441","FIGHTING","wrestling"
"9442","DECADES","years"
"9443","DISBELIEVE","believe"
"9444","PLENTIFUL","bounty"
"9445","MONOXIDE","carbon"
"9446","PRICES","inflation"
"9447","HURDLE","obstacle"
"9448","BOUNTY","paper towel"
"9449","PEBBLES","rocks"
"9450","CAMPBELL","soup"
"9451","INSTRUCT","teach"
"9452","NEGLECT","abuse"
"9453","BILLBOARD","advertisement"
"9454","BOTHERSOME","annoying"
"9455","STRUCK","awe"
"9456","CURVED","bent"
"9457","PERSEVERANCE","diligence"
"9458","TYRANNOSAURUS","dinosaur"
"9459","DRINKING","eating"
"9460","UNFOLD","fold"
"9461","PIONEER","frontier"
"9462","CLASSES","register"
"9463","DRINKS","blender"
"9464","CONFIDENCE","esteem"
"9465","LARGER","magnify"
"9466","FIREMAN","policeman"
"9467","STAPLER","staple"
"9468","ADORABLE","cute"
"9469","TAVERN","inn"
"9470","IMAGINARY","real"
"9471","COMPETENCE","ability"
"9472","SLAYER","dragon"
"9473","GUARDIAN","parent"
"9474","APARTHEID","africa"
"9475","PATRIOT","american"
"9476","STREETS","blocks"
"9477","CLEANING","cooking"
"9478","OVERPOWER","dominate"
"9479","FORMING","habit"
"9480","RENAISSANCE","medieval"
"9481","REQUIRE","necessary"
"9482","WORKERS","personnel"
"9483","REFLECT","reaction"
"9484","IRRESPONSIBLE","responsible"
"9485","NURSERY","rhyme"
"9486","SUBURB","rural"
"9487","SIBLING","sister"
"9488","NONSMOKING","smoking"
"9489","ESCARGOT","snail"
"9490","OPAQUE","transparent"
"9491","FINANCIAL","aid"
"9492","INQUIRE","ask"
"9493","DECOMPOSE","decay"
"9494","CIRCUMFERENCE","diameter"
"9495","MIDGETS","dwarves"
"9496","EQUATION","formula"
"9497","MIGRAINE","headache"
"9498","PATROL","highway"
"9499","DECLINE","incline"
"9500","OUTPUT","intake"
"9501","CONTEMPORARY","modern"
"9502","OVERWHELM","overcome"
"9503","UNRELIABLE","reliable"
"9504","ANNOUNCE","renounce"
"9505","EMOTIONAL","sensitive"
"9506","SLITHER","snake"
"9507","SQUIRT","spray"
"9508","STEWARD","stewardess"
"9509","GLANDS","sweat"
"9510","FORBIDDEN","taboo"
"9511","VOODOO","taboo"
"9512","PRACTICE","target"
"9513","CAFETERIA","tray"
"9514","DISMISS","adjourn"
"9515","OBTUSE","angle"
"9516","PATHETIC","apathetic"
"9517","TACKLE","bait"
"9518","COOKOUT","barbecue"
"9519","CONTRACTOR","builder"
"9520","HEREDITY","gene"
"9521","PISTOL","gun"
"9522","TITANIC","iceberg"
"9523","STEREOTYPE","label"
"9524","MOISTEN","lubricate"
"9525","VACANCY","occupied"
"9526","SNOOPY","peanuts"
"9527","PLUNGER","plumber"
"9528","SEVENTIES","polyester"
"9529","DIVIDEND","quotient"
"9530","UMPIRE","referee"
"9531","MOSCOW","russia"
"9532","EPIDERMIS","skin"
"9533","GRATITUDE","thanks"
"9534","COMPASSION","understanding"
"9535","BREEZEWAY","walkway"
"9536","ANTEATER","aardvark"
"9537","ASTONISH","amaze"
"9538","SLEEPING","eating"
"9539","SCHOLARSHIP","grant"
"9540","BILLION","million"
"9541","BUSYBODY","nosy"
"9542","QUAKER","oatmeal"
"9543","HEATER","radiator"
"9544","LATELY","recent"
"9545","CONGRESSMAN","senator"
"9546","SHAKESPEARE","sonnet"
"9547","APATHETIC","sympathetic"
"9548","COMPUTE","calculate"
"9549","BARBIE","doll"
"9550","SINKER","hook"
"9551","WADDLE","penguin"
"9552","LIKELIHOOD","probability"
"9553","UNBALANCED","uneven"
"9554","SWEETHEART","valentine"
"9555","GREATEST","best"
"9556","LIFESTYLE","culture"
"9557","CELEBRITY","famous"
"9558","SUBSTANCE","matter"
"9559","CRITICAL","condition"
"9560","COWGIRL","cowboy"
"9561","UPRIGHT","erect"
"9562","IMPLODE","explode"
